,categories,seedwords,words
107,deception,"['traitor', 'liar', 'dishonesty', 'deceiving', 'deceitful']","['scurrilous', 'witch_hunt', 'untruthful', 'falsehoods', 'complicit', 'unpatriotic', 'traitor', 'vendetta', 'bigot', 'grandstanding', 'insulting', 'vile', 'maliciously', 'dirty_tricks', 'arrogant', 'deceiving', 'antisemite', 'unprincipled', 'dishonesty', 'malicious', 'slander', 'charlatan', 'deceitful', 'cowardly', 'defame', 'criminal', 'liar', 'deception', 'lying', 'liars', 'insinuation', 'hypocritical', 'demeaning', 'disgraceful', 'character_assassination', 'dishonorable', 'callous', 'shameful', 'racist', 'coward', 'dishonest', 'disloyalty', 'duplicitous', 'venal', 'contemptible', 'phony', 'petty', 'disloyal', 'opportunist', 'turncoat', 'demagogue', 'hypocrite', 'hateful', 'despicable', 'falsehood', 'cheat', 'betraying', 'vindictive', 'cowardice', 'unrepentant', 'insinuations', 'political_enemies', 'vicious', 'untrustworthy', 'reprehensible', 'reckless', 'innocent_victim', 'perpetrator', 'scoundrel']"
108,fabric,"['gown', 'lace', 'woolly', 'skirt', 'satin']","['pleated', 'embroidered', 'stilettos', 'plaid', 'lipstick', 'scarf', 'tassels', 'strapless', 'bloomers', 'sandals', 'appliqued', 'unbuttoned', 'stiletto', 'turtleneck', 'mink', 'satin', 'fedora', 'earrings', 'panties', 'corset', 'sleeveless', 'hot_pants', 'tank_top', 'cardigan', 'black_dress', 'cardigans', 'muslin', 'denim', 'rhinestone', 'velvet', 'tights', 'neckline', 'corsets', 'linen', 'stockings', 'feather', 'evening_clothes', 'sable', 'fleece', 'brocade', 'capes', 'silks', 'leather_pants', 'dresses', 'sequins', 'long_skirt', 'shawl', 'turquoise', 'blouses', 'braids', 'mascara', 'fabric', 'dyed', 'kimono', 'lace', 'swimsuit', 'halter', 'tunics', 'black_velvet', 'thong', 'pearls', 'headdress', 'robe', 'flannel', 'suede', 'blazer', 'camisole', 'black_lace', 'sari', 'knits', 'cuffs', 'braid', 'tweeds', 'raincoat', 'trousers', 'chiffon', 'miniskirt', 'ruffles', 'gown', 'loafers', 'bra', 'taffeta', 'sarong', 'petticoats', 'drape', 'skirt', 'suspenders', 'blouse', 'woolly', 'poncho', 'pleats', 'black_leather', 'cashmere', 'sequined', 'curls', 'beaded', 'midriff', 'spandex', 'undershirt', 'bodice', 'silk', 'tweed', 'hem', 'bikini', 'leggings', 'organza', 'accessorized', 'bustier', 'tunic', 'tulle', 'rhinestones']"
109,air_travel,"['taxi', 'terminal', 'board', 'boarding', 'crash']","['la_guardia', 'motorman', 'concorde', 'emergency_landing', 'small_boat', 'fatal_crash', 'boarding', 'accident', 'crash_site', 'train', 'cab', 'crash', 'taxicab', 'towed', 'ship', 'flight', 'kennedy_airport', 'takeoff', 'dock', 'main_terminal', 'board', 'airliner', 'second_car', 'small_plane', 'airport', 'air_travel', 'ferry', 'ferries', '747', 'kennedy_international_airport', 'airplane', 'jet', 'newark_international_airport', 'cockpit', 'many_passengers', 'penn_station', 'dc9', 'ticket_counter', 'staten_island_ferry', 'passenger', 'landing', 'newark_airport', 'derailment', 'terminal', 'hangar', 'amtrak_train', 'helicopter', 'flight_attendant', 'other_passengers', 'tarmac', 'tow_truck', 'grand_central', 'la_guardia_airport', 'landing_gear', 'plane', 'commuter_train', 'taxi', 'barge', 'jetliner', 'copilot', 'cessna', 'city_bus', 'freight_train', 'bus', 'passengers', 'security_checkpoint', 'control_tower', 'pennsylvania_station', 'miami_international_airport', 'pier']"
110,fight,"['wrestle', 'forfeit', 'resistance', 'kill', 'participate']","['reject', 'arm', 'wrestle', 'punish', 'abuse', 'abandon', 'forfeit', 'deprive', 'sacrifice', 'revolt', 'attack', 'negotiate', 'subject', 'support', 'capitulate', 'restrain', 'discipline', 'sabotage', 'intervene', 'confront', 'participate', 'imprison', 'bully', 'obey', 'initiate', 'retaliate', 'pursue', 'disarm', 'uproot', 'cooperate', 'withdraw', 'terrorize', 'suppress', 'renounce', 'jail', 'surrender', 'starve', 'disband', 'defect', 'fight', 'engage', 'act', 'defend', 'commit', 'intimidate', 'accept', 'destroy', 'bargain', 'acquiesce', 'challenge', 'countenance', 'kill', 'resistance', 'circumvent', 'abort', 'seize', 'expel', 'coerce', 'wage', 'sanction']"
111,dominant_personality,"['cockiness', 'smug', 'attitude', 'cocky', 'aggressive']","['cocky', 'edgy', 'cynical', 'confrontational', 'belligerent', 'undisciplined', 'crafty', 'nau00efve', 'arrogant', 'combative', 'judgmental', 'shrewd', 'smug', 'selfish', 'impulsive', 'naive', 'uptight', 'manly', 'attitude', 'opportunistic', 'savvy', 'smart', 'boastful', 'careless', 'stubborn', 'assertive', 'cavalier', 'abrasive', 'unselfish', 'ornery', 'insecure', 'businesslike', 'timid', 'cockiness', 'complacent', 'disciplined', 'lackadaisical', 'demeanor', 'tenacious', 'childish', 'mean', 'dominant_personality', 'sarcastic', 'obnoxious', 'overbearing', 'apologetic', 'aggressive', 'fearless', 'macho', 'petulant', 'passive', 'pushy', 'indecisive']"
112,music,"['choreography', 'background', 'dance', 'chord', 'radio']","['mime', 'singing', 'ms_monk', 'latin_music', 'music', 'waltzes', 'dance_rhythms', 'silences', 'mr_marsalis', 'harmonies', 'onstage', 'acoustic_guitar', 'rock_music', 'imagery', 'crescendos', 'performer', 'genres', 'timbre', 'compositions', 'pop_music', 'syncopations', 'timbres', 'house_music', 'dancing', 'excitingly', 'classical_ballet', 'improvising', 'expressively', 'mr_feld', 'solo', 'musical_accompaniment', 'popular_music', 'pop_songs', 'percussive', 'rhythmically', 'pantomime', 'rhythms', 'narration', 'popular_songs', 'dance', 'polyphony', 'chords', 'background', 'electronic_music', 'synthesizer', 'human_voice', 'choruses', 'overtones', 'rhythmic', 'dance_music', 'instrumental_music', 'ballet', 'vibrato', 'effortlessly', 'duets', 'riff', 'virtuosity', 'mr_zorn', 'flamenco', 'interludes', 'dancers', 'syncopation', 'melodies', 'percussion', 'radio', 'free_jazz', 'idiom', 'bass_lines', 'vamps', 'songwriting', 'cadences', 'performers', 'vocal_lines', 'riffs', 'guitars', 'free_improvisation', 'acrobatics', 'kabuki', 'solos', 'modern_dance', 'hiphop', 'tango', 'waltz', 'mr_ndour', 'dissonance', 'sound_effects', 'rhythm', 'tunes', 'musicality', 'patter', 'indian_music', 'improvisations', 'stagecraft', 'samba', 'choreography', 'vocals', 'jazz_musicians', 'performance_art', 'tones', 'own_music', 'dances', 'drumming', 'folk_music', 'chord', 'live_performance', 'gestures', 'spoken_word', 'musical_score', 'lyricism', 'other_dancers', 'idioms', 'harmonics', 'theatricality', 'new_music', 'sound', 'spontaneity', 'electric_guitar', 'ragtime', 'ballads', 'partnering', 'bebop', 'melody', 'visuals', 'classical', 'counterpoint', 'falsetto', 'improvisation', 'sequences', 'rhythm_section', 'mr_baryshnikov', 'synthesizers']"
113,vehicle,"['taxi', 'chariot', 'convoy', 'cruiser', 'pothole']","['cruiser', 'stolen_car', 'guardrail', 'speeding_car', 'other_cars', 'van', 'unmarked_car', 'cab', 'rented_car', 'towed', 'greyhound_bus', 'bicycle', 'tour_bus', 'police_cars', 'airfield', 'second_car', 'armored_personnel_carrier', 'motorcycle', 'white_van', 'motorcade', 'livery_cab', 'airstrip', 'bus_station', 'school_bus', 'landing_strip', 'stop_sign', 'third_car', 'tinted_windows', 'main_highway', 'minivan', 'main_road', 'hearse', 'short_distance', 'humvee', 'ferryboat', 'police_helicopter', 'freight_train', 'roadblock', 'rig', 'police_cruiser', 'bus_stop', 'motorboat', 'speedboat', 'freighter', 'pothole', 'red_light', 'motor_home', 'taxicab', 'caravan', 'small_plane', 'ferry', 'station_wagon', 'dirt_road', 'cable_car', 'skiff', 'vehicle', 'commuter_train', 'uturn', 'public_bus', 'city_bus', 'flatbed_truck', 'bus', 'busy_street', 'barricade', 'armored_vehicle', 'parked_car', 'pickup_truck', 'dump_truck', 'yellow_cab', '18wheeler', 'curb', 'unmarked_police_car', 'other_car', 'garbage_truck', 'front_gate', 'swerved', 'traffic_light', 'checkpoint', 'sport_utility_vehicle', 'passenger_side', 'armored_car', 'cargo_plane', 'jeep', 'mountain_roads', 'tarmac', 'passenger_seat', 'land_rover', 'several_cars', 'patrol_car', 'small_boat', 'police_van', 'fire_truck', 'train', 'stoplight', 'minibus', 'police_escort', 'delivery_truck', 'accident_scene', 'truck', 'subway_car', 'freight_trains', 'chariot', 'car', 'jeeps', 'helicopter', 'police_car', 'tow_truck', 'oncoming_traffic', 'service_station', 'taxi', 'tractortrailer', 'last_car', 'embankment', 'passenger_train', 'motorbike', 'fishing_boat', 'convoy']"
114,politeness,"['cheerful', 'thoughtful', 'grateful', 'attentive', 'considerate']","['comforting', 'attentive', 'industrious', 'sincere', 'personable', 'agreeable', 'reassuring', 'punctual', 'discreet', 'sociable', 'humble', 'articulate', 'gentle', 'likable', 'inspiring', 'brusque', 'intelligent', 'congenial', 'deferential', 'amiable', 'resourceful', 'introspective', 'polite', 'smug', 'solicitous', 'dignified', 'inquisitive', 'chatty', 'considerate', 'amused', 'respectful', 'appreciative', 'unfailingly', 'caring', 'politeness', 'frank', 'demonstrative', 'pleasant', 'gracious', 'understanding', 'thoughtful', 'dispassionate', 'forthright', 'passionate', 'sober', 'businesslike', 'charming', 'introverted', 'grateful', 'talkative', 'compassionate', 'approachable', 'communicative', 'easygoing', 'conscientious', 'fastidious', 'courteous', 'cheerful', 'engaging', 'perceptive', 'overbearing', 'energetic', 'selfless', 'apologetic', 'accommodating', 'reserved', 'empathetic', 'dutiful', 'affectionate']"
115,toy,"['handball', 'coloring', 'buddy', 'harmonica', 'pinball']","['vibes', 'rocky', 'tambourine', 'sandbox', 'handball', 'hopscotch', 'dachshund', 'cooing', 'bingo', 'pinball', 'snoopy', 'scarecrow', 'karate', 'dixie', 'mandolin', 'washboard', 'croquet', 'practical_jokes', 'granny', 'boogie', 'buddy', 'kiki', 'roller_skates', 'big_bird', 'billiards', 'jukebox', 'combo', 'hobo', 'ukulele', 'daredevil', 'boom_box', 'struts', 'bowler', 'coloring', 'cowgirl', 'electric_piano', 'biker', 'frisbee', 'tuba', 'midget', 'solitaire', 'growls', 'harmonica', 'barroom', 'fiddle', 'spike', 'pingpong', 'toy', 'caddy', 'banjo', 'hulk_hogan']"
116,farming,"['forage', 'livestock', 'chore', 'cornfield', 'settlement']","['carcasses', 'woodlands', 'acreage', 'beavers', 'caribou', 'other_crops', 'cattle', 'forest', 'public_land', 'local_fishermen', 'waste_water', 'slaughterhouse', 'herds', 'farms', 'crops', 'settlement', 'growers', 'weeds', 'logging', 'forage', 'forests', 'baymen', 'timber', 'land', 'alfalfa', 'loggers', 'aquifer', 'ponds', 'local_farmers', 'pasture', 'livestock', 'wetland', 'bogs', 'pastures', 'foresters', 'wastes', 'farmers', 'chore', 'farmland', 'estuaries', 'wheat', 'slaughterhouses', 'forest_land', 'private_land', 'thousands_of_acres', 'toxic_waste', 'manure', 'orchards', 'ranchers', 'grazing', 'redwoods', 'landowners', 'farming', 'other_farmers', 'small_farms', 'federal_land', 'marshes', 'harvesting', 'fresh_water', 'lobstermen', 'firewood', 'sludge', 'cornfield', 'replanting', 'fertilizer', 'habitat', 'bison', 'many_farmers', 'fishery', 'river_water', 'irrigation_water', 'groundwater', 'hundreds_of_acres', 'wetlands', 'aquifers']"
117,meeting,"['office', 'paperwork', 'planning', 'participate', 'announcement']","['contingency_plans', 'own_plans', 'paperwork', 'other_officials', 'public_comment', 'plan', 'consultations', 'participate', 'plans', 'announcement', 'appointments', 'interested_parties', 'planning', 'office', 'meeting', 'new_policy']"
118,war,"['convoy', 'battleship', 'resistance', 'kill', 'battle']","['heavy_artillery', 'bihac', 'allied_forces', 'khost', 'iraqi_troops', 'the_republican_guard', 'rebel_soldiers', 'the_iraqi_army', 'convoys', 'airstrikes', 'armored_personnel_carrier', 'allied_troops', 'kurdish_guerrillas', 'militia', 'al_qaeda_fighters', 'islamic_guerrillas', 'bandits', 'warplanes', 'garrison', 'government_troops', 'russian_forces', 'russian_military', 'automatic_weapons', 'taliban_fighters', 'bosnian_government_forces', 'pakistani_troops', 'mortars', 'government_soldiers', 'ambushes', 'suicide_bombers', 'kunduz', 'american_pilots', 'army_units', 'united_nations_troops', 'guerrillas', 'southern_iraq', 'american_warplanes', 'british_forces', 'iraqi_tanks', 'rebel_army', 'paratroopers', 'general_aidid', 'artillery', 'enemy_forces', 'mujahedeen', 'basra', 'fighting', 'saboteurs', 'american_planes', 'najaf', 'serbian_artillery', 'insurgents', 'land_mines', 'the_yugoslav_army', 'tamil_rebels', 'serbian_nationalist_forces', 'air_attacks', 'commandos', 'rebels', 'united_nations_peacekeepers', 'karbala', 'enemy_soldiers', 'rebel_forces', 'jaffna', 'bosnian_forces', 'american_and_british_forces', 'mogadishu', 'major_offensive', 'american_marines', 'serb_forces', 'iraqi_fighters', 'government_forces', 'bombing_attacks', 'russian_soldiers', 'battlefield', 'firefight', 'kirkuk', 'the_kosovo_liberation_army', 'iraqi_police', 'american_helicopters', 'northern_afghanistan', 'insurrection', 'fierce_fighting', 'machine_guns', 'american_aircraft', 'the_mahdi_army', 'northern_iraq', 'battle', 'coalition_forces', 'apaches', 'kurdish_rebels', 'war', 'taliban_troops', 'rebel_fighters', 'iraqi_soldiers', 'croatian_forces', 'insurgency', 'chechen_rebels', 'rebel_troops', 'militias', 'kill', 'snipers', 'air_attack', 'reinforcements', 'taliban_soldiers', 'american_bombing', 'resistance', 'guerrilla_attacks', 'paramilitary_forces', 'invaders', 'american_commanders', 'bosnian_serb_forces', 'tora_bora', 'battleship', 'iraqi_army', 'eastern_bosnia', 'indian_troops', 'chechen_fighters', 'serbian_troops', 'armored_vehicles', 'heavy_weapons', 'supply_lines', 'french_soldiers', 'iraqi_military', 'nasiriya', 'artillery_fire', 'allied_planes', 'northern_alliance', 'shelling', 'army_troops', 'iraqi_forces', 'helicopter_gunships', 'falluja', 'soldiers', 'somalis', 'militiamen', 'taliban_forces', 'serbian_forces', 'southern_afghanistan', 'serbian_commanders', 'ambush', 'the_bosnian_army', 'central_iraq', 'convoy', 'sniper_fire', 'vietcong']"
119,speaking,"['saying', 'murmurs', 'sentence', 'understandable', 'query']","['sentence', 'admonition', 'such_comments', 'death_sentence', 'justice_scalia', 'murmurs', 'plea', 'understandable', 'mr_dershowitz', 'confession', 'confess', 'speaking', 'judge_duffy', 'gist', 'reply', 'denial', 'hesitation', 'judge_ito', 'censure', 'such_remarks', 'such_statements', 'rebuttal', 'punishment', 'mr_cochran', 'apology', 'contrition', 'remark', 'truthfully', 'mr_kuby', 'pardon', 'saying', 'sentences', 'query', 'questioner']"
120,listen,"['echoing', 'murmurs', 'wailing', 'radio', 'melody']","['arpeggios', 'chanting', 'strumming', 'cacophony', 'singing', 'raps', 'rap_music', 'noises', 'ringing', 'harmonies', 'lilt', 'acoustic_guitar', 'rock_music', 'crescendos', 'single_note', 'listen', 'trumpets', 'voices', 'glissandos', 'phrases', 'syncopations', 'bellowing', 'crackle', 'drone', 'monotone', 'power_chords', 'intoning', 'whine', 'laments', 'boombox', 'throb', 'clapping', 'crooned', 'chatter', 'rhythms', 'din', 'murmurs', 'grunts', 'rapping', 'guitar', 'murmur', 'chords', 'wailing', 'drumbeats', 'sounds', 'high_notes', 'synthesizer', 'choruses', 'human_voice', 'chants', 'scream', 'twang', 'bass_line', 'dirge', 'crooning', 'background_music', 'riff', 'syncopation', 'melodies', 'radio', 'shrieks', 'bass_lines', 'squeals', 'strummed', 'whistling', 'shriek', 'vamps', 'cadences', 'hisses', 'riffs', 'guitars', 'few_notes', 'growl', 'moans', 'loudspeakers', 'dissonance', 'chiming', 'babble', 'patter', 'tunes', 'echoing', 'siren', 'improvisations', 'electric_guitars', 'cadence', 'plaintive', 'anthems', 'rhymes', 'vocals', 'hummed', 'wails', 'blaring', 'heavy_metal', 'loudspeaker', 'bass_drum', 'tones', 'song', 'shouts', 'hard_rock', 'drumming', 'gibberish', 'refrain', 'guitar_solos', 'blare', 'trance', 'droning', 'few_bars', 'snatches', 'groans', 'wail', 'harmonics', 'sound', 'electric_guitar', 'ballads', 'cymbals', 'voice', 'melody', 'trills', 'falsetto', 'rhythm_section', 'shout', 'folkrock', 'synthesizers']"
121,urban,"['avenue', 'northeast', 'local', 'warehouse', 'cultural']","['financial_district', 'chinatown', 'northeast', 'railway', 'western_edge', 'gowanus', 'brooklyn_waterfront', 'downtown', 'southern_edge', 'narrow_streets', 'storefronts', 'town', 'avenue', 'business_district', 'waterfront', 'west_side', 'city_center', 'preserve', 'shopping_center', 'metropolis', 'industrial_area', 'slum', 'east_side', 'central_business_district', 'downtown_area', 'main_thoroughfare', 'shopping_district', 'hub', 'east', 'town_center', 'riverfront', 'area', 'main_street', 'commercial_center', 'northern_part', 'old_city', 'surrounding_area', 'sprawling', 'peninsula', 'several_buildings', 'central_new_jersey', 'hamlet', 'thoroughfare', 'enclave', 'seaport', 'outpost', 'commercial_district', 'local', 'shops', 'cultural', 'historic_buildings', 'eastern_edge', 'boulevard', 'old_town', 'warehouse', 'urban']"
122,shopping,"['shop', 'selection', 'overpriced', 'cheap', 'splurge']","['emporium', 'overpriced', 'other_stores', 'most_restaurants', 'trendy', 'good_prices', 'balducci', 'price_range', 'sushi', 'cappuccino', 'shop', 'selection', 'moderate_prices', 'cheapest', 'vintage', 'breads', 'du00e9cor', 'menus', 'good_selection', 'highend', 'purveyor', 'flatware', 'glassware', 'ikea', 'cheap', 'store', 'splurge', 'antique', 'pastries', 'boutique', 'takeout', 'bargains', 'fancier', 'burgundies', 'upscale', 'collectible', 'fresh_fish', 'pizzas', 'fine_wines', 'modern_furniture', 'fairway', 'williamssonoma', 'good_wines', 'local_stores', 'retail', 'salad_bar', 'bistros', 'many_restaurants', 'china', 'prepared_foods', 'few_items', 'showroom', 'large_selection', 'collectibles', 'luxurious', 'pricey', 'cookware', 'california_wines', 'wide_selection', 'reasonable_prices', 'fancy', 'boutiques', 'merchandise', 'shops', 'many_items', 'clientele', 'steakhouses', 'costco', 'most_stores', 'hermu00e8s', 'bargain_prices', 'good_buys', 'beaujolais', 'french_wines', 'wine_list', 'pottery_barn', 'shopper', 'tableware', 'linens', 'housewares', 'consignment', 'stocks', 'shopping', 'flea_markets', 'antiques', 'whole_foods', 'many_stores', 'accessories', 'good_value', 'flea_market', 'furnishings', 'gourmet', 'kitchenware', 'inexpensive']"
123,disgust,"['discontent', 'unbridled', 'vile', 'weariness', 'uneasiness']","['alienation', 'anxieties', 'stridency', 'stirrings', 'loathing', 'strong_feelings', 'complacency', 'fatalism', 'undertone', 'antiamericanism', 'paranoia', 'strong_emotions', 'fury', 'discontent', 'nervousness', 'apprehension', 'disillusion', 'exasperation', 'undercurrent', 'wariness', 'reticence', 'vitriol', 'irrelevance', 'malaise', 'vile', 'backbiting', 'ill_will', 'disgust', 'inevitability', 'restlessness', 'moral_outrage', 'cynicism', 'disgruntlement', 'weariness', 'anger', 'agitation', 'revulsion', 'discord', 'jubilation', 'foreboding', 'apathy', 'disenchantment', 'distrust', 'insecurity', 'smugness', 'new_mood', 'resentments', 'powerlessness', 'giddiness', 'irritation', 'defensiveness', 'growing_sense', 'perplexity', 'incredulity', 'hostility', 'pessimism', 'mistrust', 'indignation', 'ambivalence', 'uneasiness', 'unbridled', 'anxiety', 'discouragement', 'belligerence', 'unease', 'bewilderment', 'helplessness', 'hysteria', 'indifference', 'dislike', 'indecision', 'pervasive_sense', 'impatience', 'edginess', 'selfdoubt', 'dread', 'seething', 'timidity', 'hesitancy', 'divisiveness', 'unhappiness', 'elation', 'resentment', 'disillusionment', 'deep_feelings', 'bafflement', 'hopelessness', 'rancor', 'disunity', 'distaste', 'antagonism', 'recrimination', 'incomprehension', 'bitterness', 'disquiet', 'disaffection', 'puzzlement', 'inertia']"
124,fire,"['ignite', 'bomb', 'scorched', 'crackling', 'burnt']","['doused', 'burnt', 'explosives', 'intense_heat', 'black_smoke', 'pulverized', 'grenades', 'ablaze', 'exploded', 'explosive_device', 'bombs', 'vaporized', 'ignite', 'mortars', 'inferno', 'thick_smoke', 'first_explosion', 'cannon', 'flammable_liquid', 'shrapnel', 'fire', 'detonating', 'explosive', 'crackling', 'canister', 'kindling', 'shock_wave', 'igniting', 'scorched', 'explode', 'exploding', 'smoldering', 'fireball', 'flame', 'detonation', 'bomb', 'plastic_explosives', 'homemade_bombs', 'grenade', 'booby', 'explosions', 'explodes', 'flares', 'rocket', 'gunpowder', 'spewing', 'high_explosives', 'such_force', 'flare', 'dynamite', 'detonator', 'napalm', 'explosion', 'punctured', 'conflagration', 'kerosene', 'machinegun_fire', 'second_bomb', 'detonate', 'projectiles', 'douse', 'flames', 'firecracker', 'detonated', 'sarin', 'smashing', 'pipe_bomb', 'car_bombs', 'alight', 'fuel_tank', 'embers', 'artillery_shells', 'huge_explosion', 'spewed', 'blasts', 'mushroom_cloud', 'hail', 'blast', 'first_bomb']"
125,tool,"['rod', 'surgical', 'butcher', 'hack', 'equip']","['chisels', 'fins', 'hose', 'shears', 'bare_hands', 'muffler', 'stow', 'electric_drill', 'saws', 'nut', 'carburetor', 'garden_hose', 'scissors', 'cutter', 'rod', 'hand_tools', 'cords', 'blades', 'cleaver', 'helper', 'hide', 'equip', 'hack', 'chainsaw', 'inflatable', 'wrench', 'winch', 'tubing', 'insides', 'hacksaw', 'rods', 'tool', 'vacuum_cleaner', 'paddles', 'butcher', 'mallet', 'surgical', 'vacuum', 'wrenches', 'snip', 'rollers', 'toothpicks', 'shovel', 'screwdrivers', 'screwdriver', 'tweezers', 'cutters', 'contraption', 'comb', 'saw', 'pouch', 'plunger', 'nozzle', 'unscrew', 'handles', 'strap', 'toothbrush', 'toaster', 'chisel', 'toolbox', 'claw', 'boot', 'chain_saw', 'pulleys', 'auger', 'disassemble', 'hair_dryer', 'spool', 'blowtorch', 'conveyor', 'hoe', 'pliers', 'clippers', 'sprays']"
126,phone,"['cellular', 'text', 'automated', 'blocked', 'disconnect']","['wirelessly', 'software_code', 'automated', 'telephone_network', 'power_source', 'transmissions', 'digital_information', 'infrared', 'blocked', 'cellular', 'optical_fibers', 'route', 'analog', 'encode', 'base_station', 'electronic_mail', 'computer_data', 'handset', 'computer_code', 'desktop_computer', 'scanner', 'routing', 'keypad', 'other_machines', 'radio_frequencies', 'frequencies', 'computer_chip', 'modem', 'encrypted', 'digital_form', 'circuits', 'fiberoptic_cables', 'switching_equipment', 'electrical_signals', 'digital_data', 'modems', 'transmitters', 'transmits', 'central_computer', 'disconnecting', 'encrypt', 'cables', 'phone_lines', 'bluetooth', 'stylus', 'gps', 'phone', 'synchronize', 'circuitry', 'deleting', 'reprogrammed', 'microchips', 'encryption', 'filters', 'other_devices', 'other_computers', 'disconnect', 'computer_network', 'switches', 'scanning', 'transmitter', 'manually', 'web_browser', 'electronic_information', 'text']"
127,gain,"['surplus', 'obtain', 'trade', 'renown', 'restore']","['allocate', 'state_subsidies', 'new_money', 'gain', 'bank_loans', 'private_sector', 'emergency_funds', '4_billion', 'debt_relief', 'more_aid', 'government_aid', 'tax_breaks', 'federal_aid', 'hard_currency', 'renown', 'nearly_1_billion', 'new_financing', 'privatize', 'several_billion_dollars', 'economic_aid', 'trade', 'new_loans', 'additional_money', 'oil_revenues', 'new_sources', '18_billion', 'subsidies', 'new_revenues', 'more_funds', 'foreign_aid', 'lowinterest_loans', 'obtain', 'financial_assistance', 'private_businesses', 'stabilize', 'new_investment', 'new_spending', 'restore', '10_billion', 'tax_incentives', 'investment_capital', 'maintain', 'congressional_approval', 'brazilian_government', 'aid_package', 'private_investors', '40_billion', 'restructure', 'new_aid', 'western_aid', 'direct_aid', 'economic_benefits', 'budget_surplus', 'repayment', 'private_financing', 'redistribute', 'infusion', '24_billion', '50_billion', 'government_money', 'finance', 'loan_guarantees', 'subsidy', 'preserve', 'international_aid', 'public_works_projects', 'private_investment', 'federal_funds', 'private_capital', 'additional_funds', '20_billion', 'additional_financing', 'state_enterprises', 'economic_assistance', 'government_subsidies', 'american_money', 'surplus', 'new_revenue', 'modernize', 'secure']"
128,sound,"['growling', 'echoing', 'murmurs', 'barking', 'wailing']","['chanting', 'trembling', 'miming', 'muffled', 'mouthed', 'barking', 'bawling', 'ringing', 'squirming', 'screeching', 'hollering', 'cackling', 'mumbling', 'wailed', 'murmuring', 'mutter', 'spouting', 'moaning', 'swaying', 'bellowing', 'barked', 'frowning', 'whine', 'intoning', 'quivering', 'clapping', 'muttering', 'whooping', 'shouting', 'murmurs', 'grunts', 'clattering', 'whispering', 'winking', 'bleating', 'groan', 'murmur', 'howled', 'gesticulating', 'punctuating', 'darting', 'wailing', 'rattling', 'audibly', 'growled', 'scream', 'deafening', 'screaming', 'hushed', 'hissed', 'bellowed', 'clap', 'clanging', 'car_horns', 'scowling', 'thumping', 'babbling', 'bellow', 'cursing', 'shrieks', 'clang', 'vibrated', 'whistling', 'squeals', 'weeping', 'shriek', 'hisses', 'chirping', 'flinging', 'grins', 'growl', 'roars', 'clatter', 'moans', 'hissing', 'babble', 'shrieked', 'sighing', 'echoing', 'sobbing', 'siren', 'chattering', 'growling', 'giggling', 'twitching', 'hummed', 'wails', 'thump', 'blaring', 'grunting', 'mouthing', 'hoarse', 'shouts', 'shrieking', 'chattered', 'howling', 'stomping', 'blare', 'whooped', 'droning', 'groaning', 'honking', 'howl', 'groans', 'screech', 'murmured', 'wail', 'sound', 'hooting', 'thundering', 'strutting', 'snarling', 'ranting', 'squawking', 'growls', 'shout', 'whoops', 'squealing']"
129,injury,"['flesh', 'swelling', 'bruise', 'dislocated', 'clot']","['cyst', 'lower_back', 'mucus', 'numbness', 'rib_cage', 'big_toe', 'dislocated', 'tingling', 'left_arm', 'tendons', 'fluid', 'muscle_spasms', 'gland', 'larynx', 'bowel', 'urethra', 'sternum', 'cornea', 'kneecap', 'scalp', 'spinal_cord', 'nerve_damage', 'limbs', 'extremities', 'gallbladder', 'thigh', 'inflammation', 'abscess', 'lesions', 'excruciating_pain', 'swollen', 'left_leg', 'aorta', 'broken_bones', 'intestine', 'abdominal', 'bruise', 'femur', 'spleen', 'blood_vessel', 'fracture', 'redness', 'ligaments', 'bladder', 'vocal_cords', 'tonsils', 'lungs', 'clot', 'incision', 'sores', 'trachea', 'lacerations', 'sinuses', 'fractures', 'cartilage', 'blister', 'lower_body', 'gangrene', 'flesh', 'burn', 'gums', 'spinal_column', 'eyelid', 'cramps', 'testicles', 'heart_muscle', 'tendon', 'swelling', 'pelvis', 'buttocks', 'gash', 'internal_organs', 'bone', 'incisions', 'upper_arm', 'lymph_nodes', 'injury', 'vertebrae', 'severe_pain', 'spasms', 'entire_body', 'groin', 'windpipe', 'stiffness', 'scar', 'right_eye', 'wound', 'bandage', 'welts', 'blisters', 'abrasions', 'buttock', 'forearm', 'intestines', 'esophagus', 'veins', 'small_intestine', 'scar_tissue', 'left_eye', 'shoulder_blades', 'soft_tissue', 'blood_vessels', 'abdomen', 'bleeding']"
